Client,Company Code,Accounting Document Number,Fiscal Year,Document Type,Document Date in Document,Month,Posting Date in the Document,Day On Which Accounting Document Was Entered,Invoice Document Number,Fiscal Year of Invoice,Date of the Last Document Change by Transaction,Reference Document Number,Accounting Document Key
100,CompanyCode20,1000023413,2022,Documenttype1,2022-01-21,2,2022-02-10,2022-02-10,1000030670,2022,,2751006,10000306702022
100,CompanyCode20,1000023414,2022,Documenttype1,2022-01-20,2,2022-02-10,2022-02-10,1000030720,2022,,8476101,10000307202022
100,CompanyCode20,1000023415,2022,Documenttype1,2022-01-21,2,2022-02-10,2022-02-10,1000030721,2022,,8544041,10000307212022
100,CompanyCode20,1000023416,2022,Documenttype1,2022-01-06,2,2022-02-10,2022-02-10,1000030722,2022,,7789873,10000307222022
100,CompanyCode20,1000023417,2022,Documenttype1,2022-02-04,2,2022-02-10,2022-02-10,1000030723,2022,,9122369889,10000307232022
100,CompanyCode20,1000023418,2022,Documenttype1,2022-01-27,2,2022-02-10,2022-02-10,1000030725,2022,,9122075902,10000307252022
100,CompanyCode20,1000023419,2022,Documenttype1,2022-01-31,2,2022-02-10,2022-02-10,1000030729,2022,,8928863,10000307292022
100,CompanyCode20,1000023420,2022,Documenttype1,2022-01-17,2,2022-02-10,2022-02-10,1000030732,2022,,2748508,10000307322022
100,CompanyCode20,1000023421,2022,Documenttype1,2022-02-09,2,2022-02-10,2022-02-10,1000030733,2022,,62803382760,10000307332022
100,CompanyCode20,1000023422,2022,Documenttype1,2022-02-03,2,2022-02-10,2022-02-10,1000030734,2022,,9113029,10000307342022
100,CompanyCode20,1000023423,2022,Documenttype1,2022-01-03,2,2022-02-10,2022-02-10,1000030741,2022,,002/2022,10000307412022
100,CompanyCode20,1000023424,2022,Documenttype1,2022-02-01,2,2022-02-10,2022-02-10,1000030746,2022,,7481826,10000307462022
100,CompanyCode20,1000023425,2022,Documenttype1,2022-02-09,2,2022-02-10,2022-02-10,1000030747,2022,,S132793095.002,10000307472022
100,CompanyCode20,1000023426,2022,Documenttype1,2022-02-09,2,2022-02-10,2022-02-10,1000030748,2022,,S132793095.003,10000307482022
100,CompanyCode20,1000023427,2022,Documenttype1,2022-02-04,2,2022-02-10,2022-02-10,1000030754,2022,,9140133,10000307542022
100,CompanyCode20,1000023428,2022,Documenttype1,2022-02-05,2,2022-02-10,2022-02-10,1000030755,2022,,R828586A,10000307552022
100,CompanyCode20,1000023429,2022,Documenttype1,2022-02-08,2,2022-02-10,2022-02-10,1000030756,2022,,9242314,10000307562022
100,CompanyCode20,1000023430,2022,Documenttype1,2022-02-08,2,2022-02-10,2022-02-10,1000030757,2022,,9269582,10000307572022
100,CompanyCode20,1000023431,2022,Documenttype1,2022-02-09,2,2022-02-10,2022-02-10,1000030759,2022,,3499731646,10000307592022
100,CompanyCode20,1000023432,2022,Documenttype1,2022-02-09,2,2022-02-10,2022-02-10,1000030760,2022,,3499731645,10000307602022
100,CompanyCode20,1000023433,2022,Documenttype1,2022-01-27,2,2022-02-10,2022-02-10,1000030765,2022,,1865509,10000307652022
100,CompanyCode20,1000023434,2022,Documenttype1,2022-02-08,2,2022-02-10,2022-02-10,1000030775,2022,,262635,10000307752022
100,CompanyCode20,1000023435,2022,Documenttype1,2022-02-03,2,2022-02-10,2022-02-10,1000030776,2022,,262351,10000307762022
100,CompanyCode20,1000023436,2022,Documenttype1,2022-02-03,2,2022-02-10,2022-02-10,1000030777,2022,,262350,10000307772022
100,CompanyCode20,1000023437,2022,Documenttype1,2022-02-08,2,2022-02-10,2022-02-10,1000030778,2022,,X8168,10000307782022
100,CompanyCode20,1000023438,2022,Documenttype1,2022-01-25,2,2022-02-10,2022-02-10,1000069906,2022,,90870454,10000699062022
100,CompanyCode20,1000023439,2022,Documenttype1,2022-02-03,2,2022-02-10,2022-02-10,1000069913,2022,,145718,10000699132022
100,CompanyCode20,1000023440,2022,Documenttype1,2022-02-08,2,2022-02-10,2022-02-10,1000069944,2022,,2241,10000699442022
100,CompanyCode20,1000023441,2022,Documenttype1,2022-02-08,2,2022-02-10,2022-02-10,1000069945,2022,,2239,10000699452022
100,CompanyCode20,1000023442,2022,Documenttype1,2022-01-25,2,2022-02-10,2022-02-10,1000069947,2022,,B14651621,10000699472022
100,CompanyCode20,1000023443,2022,Documenttype1,2022-02-09,2,2022-02-10,2022-02-10,1000069948,2022,,28181,10000699482022
100,CompanyCode20,1000023444,2022,Documenttype1,2022-02-01,2,2022-02-10,2022-02-10,1000069949,2022,,28180,10000699492022
100,CompanyCode20,1000023445,2022,Documenttype1,2022-02-04,2,2022-02-10,2022-02-10,1000069950,2022,,8100,10000699502022
100,CompanyCode20,1000023446,2022,Documenttype1,2022-01-28,2,2022-02-10,2022-02-10,1000069951,2022,,JT2060,10000699512022
100,CompanyCode20,1000023447,2022,Documenttype1,2022-01-26,2,2022-02-10,2022-02-10,1000069952,2022,,JL2002A,10000699522022
100,CompanyCode20,1000023448,2022,Documenttype1,2022-01-26,2,2022-02-10,2022-02-10,1000069953,2022,,JL2004A,10000699532022
100,CompanyCode20,1000023449,2022,Documenttype1,2022-01-21,2,2022-02-10,2022-02-10,1000069955,2022,,1863195,10000699552022
100,CompanyCode20,1000023450,2022,Documenttype1,2022-02-10,2,2022-02-10,2022-02-10,1000069956,2022,,616740,10000699562022
100,CompanyCode20,1000023451,2022,Documenttype1,2022-01-31,2,2022-02-10,2022-02-10,1000070053,2022,,SINV2200429,10000700532022
100,CompanyCode20,1000023452,2022,Documenttype1,2022-01-25,2,2022-02-10,2022-02-10,1000070054,2022,,416531397,10000700542022
100,CompanyCode20,1000023453,2022,Documenttype1,2022-01-25,2,2022-02-10,2022-02-10,1000070055,2022,,416531424,10000700552022
100,CompanyCode20,1000023454,2022,Documenttype1,2022-01-25,2,2022-02-10,2022-02-10,1000070056,2022,,416531413,10000700562022
100,CompanyCode20,1000023455,2022,Documenttype1,2022-02-07,2,2022-02-10,2022-02-10,1000070057,2022,,22-12692,10000700572022
100,CompanyCode20,1000023456,2022,Documenttype1,2022-02-08,2,2022-02-10,2022-02-10,1000070058,2022,,220053,10000700582022
100,CompanyCode20,1000023457,2022,Documenttype1,2022-02-04,2,2022-02-10,2022-02-10,1000070059,2022,,256234,10000700592022
100,CompanyCode20,1000023458,2022,Documenttype1,2022-02-08,2,2022-02-11,2022-02-11,1000070090,2022,,INV021067021075,10000700902022
100,CompanyCode20,1000023459,2022,Documenttype1,2022-02-09,2,2022-02-11,2022-02-11,1000070097,2022,,3499731649,10000700972022
100,CompanyCode20,1000023460,2022,Documenttype1,2022-02-08,2,2022-02-11,2022-02-11,1000070100,2022,,031924180022039,10000701002022
100,CompanyCode20,1000023461,2022,Documenttype1,2022-02-06,2,2022-02-11,2022-02-11,1000070110,2022,,3499615632,10000701102022
100,CompanyCode20,1000023462,2022,Documenttype1,2022-02-03,2,2022-02-11,2022-02-11,1000070116,2022,,3499338715,10000701162022
100,CompanyCode20,1000023463,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070126,2022,,131941432,10000701262022
100,CompanyCode20,1000023464,2022,Documenttype1,2022-02-09,2,2022-02-11,2022-02-11,1000070129,2022,,"9,2022",10000701292022
100,CompanyCode20,1000023465,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070140,2022,,142704660022041,10000701402022
100,CompanyCode20,1000023466,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070141,2022,,142675330022041,10000701412022
100,CompanyCode20,1000023467,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070142,2022,,142675290022041,10000701422022
100,CompanyCode20,1000023468,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070143,2022,,142715170022041,10000701432022
100,CompanyCode20,1000023469,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070144,2022,,142683340022041,10000701442022
100,CompanyCode20,1000023470,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070145,2022,,142710360022041,10000701452022
100,CompanyCode20,1000023471,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070147,2022,,142696220022041,10000701472022
100,CompanyCode20,1000023472,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070148,2022,,142696660022041,10000701482022
100,CompanyCode20,1000023473,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070149,2022,,142715150022041,10000701492022
100,CompanyCode20,1000023474,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070150,2022,,142709260022041,10000701502022
100,CompanyCode20,1000023475,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070151,2022,,142689190122041,10000701512022
100,CompanyCode20,1000023476,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070152,2022,,142710350022041,10000701522022
100,CompanyCode20,1000023477,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070153,2022,,142704680022041,10000701532022
100,CompanyCode20,1000023478,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070154,2022,,142726240022041,10000701542022
100,CompanyCode20,1000023479,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000070155,2022,,142722580022041,10000701552022
100,CompanyCode20,1000023480,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000050556,2022,,142715180022041,10000505562022
100,CompanyCode20,1000023481,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000050557,2022,,142727460022041,10000505572022
100,CompanyCode20,1000023482,2022,Documenttype1,2022-02-10,2,2022-02-11,2022-02-11,1000050558,2022,,142721700022041,10000505582022
100,CompanyCode20,1000023483,2022,Documenttype1,2022-02-09,2,2022-02-15,2022-02-15,1000031354,2022,,20595627,10000313542022
100,CompanyCode20,1000023484,2022,Documenttype1,2022-02-09,2,2022-02-15,2022-02-15,1000031355,2022,,20595670,10000313552022
100,CompanyCode20,1000023485,2022,Documenttype1,2022-02-14,2,2022-02-16,2022-02-16,1000031376,2022,,031924180122045,10000313762022
100,CompanyCode20,1000023486,2022,Documenttype1,2022-02-12,2,2022-02-16,2022-02-16,1000031385,2022,,3500059763,10000313852022
100,CompanyCode20,1000023487,2022,Documenttype1,2022-02-12,2,2022-02-16,2022-02-16,1000031386,2022,,3500059762,10000313862022
100,CompanyCode20,1000023488,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031430,2022,,142705740022046,10000314302022
100,CompanyCode20,1000023489,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031432,2022,,142714500122046,10000314322022
100,CompanyCode20,1000023490,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031433,2022,,142720540022046,10000314332022
100,CompanyCode20,1000023491,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031434,2022,,142705500022046,10000314342022
100,CompanyCode20,1000023492,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031435,2022,,142721040022046,10000314352022
100,CompanyCode20,1000023493,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031436,2022,,142678870022046,10000314362022
100,CompanyCode20,1000023494,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031437,2022,,142740350022046,10000314372022
100,CompanyCode20,1000023495,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031438,2022,,142727470022046,10000314382022
100,CompanyCode20,1000023496,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031439,2022,,142727240022046,10000314392022
100,CompanyCode20,1000023497,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031440,2022,,142715140022046,10000314402022
100,CompanyCode20,1000023498,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031441,2022,,142731760022046,10000314412022
100,CompanyCode20,1000023499,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031442,2022,,142731110022046,10000314422022
100,CompanyCode20,1000023500,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031443,2022,,142727230022046,10000314432022
100,CompanyCode20,1000023501,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031444,2022,,142731120022046,10000314442022
100,CompanyCode20,1000023502,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031446,2022,,142701430122046,10000314462022
100,CompanyCode20,1000023503,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031447,2022,,142746580022046,10000314472022
100,CompanyCode20,1000023504,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031448,2022,,142679130122046,10000314482022
100,CompanyCode20,1000023505,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000031463,2022,,9105341001,10000314632022
100,CompanyCode20,1000023506,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000031464,2022,,9114266003,10000314642022
100,CompanyCode20,1000023507,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000031465,2022,,9135203002,10000314652022
100,CompanyCode20,1000023508,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000031466,2022,,9114269003,10000314662022
100,CompanyCode20,1000023509,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000031467,2022,,9140332002,10000314672022
100,CompanyCode20,1000023510,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000031468,2022,,9141520002,10000314682022
100,CompanyCode20,1000023511,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000031469,2022,,9135545002,10000314692022
100,CompanyCode20,1000023512,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000031470,2022,,9141154001,10000314702022
100,CompanyCode20,1000023513,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000031471,2022,,9135545003,10000314712022
100,CompanyCode20,1000023514,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000031472,2022,,9140152001,10000314722022
100,CompanyCode20,1000023515,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000031473,2022,,9140332001,10000314732022
100,CompanyCode20,1000023516,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000031474,2022,,9141302001,10000314742022
100,CompanyCode20,1000023517,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000031475,2022,,9141520001,10000314752022
100,CompanyCode20,1000023518,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031479,2022,,5571-418353,10000314792022
100,CompanyCode20,1000023519,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000031480,2022,,5571-418350,10000314802022
100,CompanyCode20,1000023520,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000070866,2022,,142736450122046,10000708662022
100,CompanyCode20,1000023521,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000070867,2022,,142745800022046,10000708672022
100,CompanyCode20,1000023522,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000070869,2022,,142736420022046,10000708692022
100,CompanyCode20,1000023523,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000070870,2022,,142705820022046,10000708702022
100,CompanyCode20,1000023524,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000070871,2022,,142740420022046,10000708712022
100,CompanyCode20,1000023525,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000070872,2022,,142715110022046,10000708722022
100,CompanyCode20,1000023526,2022,Documenttype1,2022-02-10,2,2022-02-16,2022-02-16,1000051189,2022,,262729,10000511892022
100,CompanyCode20,1000023527,2022,Documenttype1,2022-02-11,2,2022-02-16,2022-02-16,1000051190,2022,,127586,10000511902022
100,CompanyCode20,1000023528,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000051191,2022,,3500251983,10000511912022
100,CompanyCode20,1000023529,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000051192,2022,,3500251986,10000511922022
100,CompanyCode20,1000023530,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000051193,2022,,3500251982,10000511932022
100,CompanyCode20,1000023531,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000051194,2022,,3500251984,10000511942022
100,CompanyCode20,1000023532,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000051195,2022,,3500251987,10000511952022
100,CompanyCode20,1000023533,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000051196,2022,,3500251989,10000511962022
100,CompanyCode20,1000023534,2022,Documenttype1,2022-02-07,2,2022-02-16,2022-02-16,1000051198,2022,,2993960,10000511982022
100,CompanyCode20,1000023535,2022,Documenttype1,2022-02-11,2,2022-02-16,2022-02-16,1000051200,2022,,4607959,10000512002022
100,CompanyCode20,1000023536,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000051201,2022,,142736030022046,10000512012022
100,CompanyCode20,1000023537,2022,Documenttype1,2022-02-11,2,2022-02-16,2022-02-16,1000051229,2022,,127529,10000512292022
100,CompanyCode20,1000023538,2022,Documenttype1,2022-02-11,2,2022-02-16,2022-02-16,1000051230,2022,,127525,10000512302022
100,CompanyCode20,1000023539,2022,Documenttype1,2022-02-11,2,2022-02-16,2022-02-16,1000051231,2022,,127573,10000512312022
100,CompanyCode20,1000023540,2022,Documenttype1,2022-02-11,2,2022-02-16,2022-02-16,1000051232,2022,,127565,10000512322022
100,CompanyCode20,1000023541,2022,Documenttype1,2022-02-08,2,2022-02-16,2022-02-16,1000051241,2022,,Z8043936,10000512412022
100,CompanyCode20,1000023542,2022,Documenttype1,2022-02-14,2,2022-02-16,2022-02-16,1000051244,2022,,2984841-00,10000512442022
100,CompanyCode20,1000023543,2022,Documenttype1,2022-02-01,2,2022-02-16,2022-02-16,1000051245,2022,,8993477,10000512452022
100,CompanyCode20,1000023544,2022,Documenttype1,2022-01-25,2,2022-02-16,2022-02-16,1000051253,2022,,142645220022025,10000512532022
100,CompanyCode20,1000023545,2022,Documenttype1,2022-02-01,2,2022-02-16,2022-02-16,1000051254,2022,,PDS-192244,10000512542022
100,CompanyCode20,1000023546,2022,Documenttype1,2022-02-11,2,2022-02-16,2022-02-16,1000051255,2022,,6245,10000512552022
100,CompanyCode20,1000023547,2022,Documenttype1,2022-02-01,2,2022-02-16,2022-02-16,1000051258,2022,,PDS-192245,10000512582022
100,CompanyCode20,1000023548,2022,Documenttype1,2022-02-10,2,2022-02-16,2022-02-16,1000051260,2022,,9358755,10000512602022
100,CompanyCode20,1000023549,2022,Documenttype1,2022-02-10,2,2022-02-16,2022-02-16,1000051261,2022,,3499802491,10000512612022
100,CompanyCode20,1000023550,2022,Documenttype1,2022-02-11,2,2022-02-16,2022-02-16,1000051263,2022,,S114212,10000512632022
100,CompanyCode20,1000023551,2022,Documenttype1,2022-02-14,2,2022-02-16,2022-02-16,1000051268,2022,,142736480022045,10000512682022
100,CompanyCode20,1000023552,2022,Documenttype1,2022-02-14,2,2022-02-16,2022-02-16,1000051269,2022,,142736430022045,10000512692022
100,CompanyCode20,1000023553,2022,Documenttype1,2022-02-10,2,2022-02-16,2022-02-16,1000051270,2022,,0072042,10000512702022
100,CompanyCode20,1000023554,2022,Documenttype1,2022-02-14,2,2022-02-16,2022-02-16,1000051271,2022,,142696400022045,10000512712022
100,CompanyCode20,1000023555,2022,Documenttype1,2022-02-14,2,2022-02-16,2022-02-16,1000051273,2022,,9499957,10000512732022
100,CompanyCode20,1000023556,2022,Documenttype1,2022-02-14,2,2022-02-16,2022-02-16,1000051274,2022,,031894750222045,10000512742022
100,CompanyCode20,1000023557,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000051278,2022,,1426641400,10000512782022
100,CompanyCode20,1000023558,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000051279,2022,,3500178080,10000512792022
100,CompanyCode20,1000023559,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000051280,2022,,9141188002,10000512802022
100,CompanyCode20,1000023560,2022,Documenttype1,2022-02-08,2,2022-02-16,2022-02-16,1000051287,2022,,80020590,10000512872022
100,CompanyCode20,1000023561,2022,Documenttype1,2022-02-10,2,2022-02-16,2022-02-16,1000051288,2022,,557000164758,10000512882022
100,CompanyCode20,1000023562,2022,Documenttype1,2022-02-16,2,2022-02-16,2022-02-16,1000051296,2022,,9114269004,10000512962022
100,CompanyCode20,1000023563,2022,Documenttype1,2022-01-26,2,2022-02-16,2022-02-16,1000051303,2022,,122720268,10000513032022
100,CompanyCode20,1000023564,2022,Documenttype1,2022-01-08,2,2022-02-16,2022-02-16,1000051306,2022,,308537A,10000513062022
100,CompanyCode20,1000023565,2022,Documenttype1,2022-02-15,2,2022-02-16,2022-02-16,1000051310,2022,,111654,10000513102022
